city,Branch,Latitude,Longitude,Rating,Review Text,Review Date,clean_text,label
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,الوافل جميل,قبل سنة,الوافل جميل,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الذ وافل فيك يالعالم مو بس الرياض,قبل سنة,الذ وافل فيك يالعالم مو بس الرياض,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,عادي…النكهات جميله والسعر جداً مرتفع,قبل سنة,عادي النكهات جميله والسعر جدا مرتفع,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,"حرفياً الذ وافل بالرياض، الخدمة رائعه، الموظفين قمة بالاخلاق
ماقد ذقت بالرياض وافل يسوى بس الوافل حقهم يخليك ترجع له كل يوم بدون مبالغه خصوصا وافل الكليجا والتراميسو شي عجيييب",تاريخ التعديل: قبل سنة,حرفيا الذ وافل بالرياض، الخدمه رايعه، الموظفين قمه بالاخلاق ماقد ذقت بالرياض وافل يسوي بس الوافل حقهم يخليك ترجع له كل يوم بدون مبالغه خصوصا وافل الكليجا والتراميسو شي عجييب,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,بصراحة ماعجبني ، طعم الوافل عجين بزيادة وزيت,قبل سنة,بصراحه ماعجبني ، طعم الوافل عجين بزياده وزيت,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,انا اخذ افوقاتو واطلع المكان مكتوم وريحة الوافل تغث المفروض اطلب ويسلموني ومايحتاج ادخل المحل اقسم بالله غثتني ريحته,قبل سنة,انا اخذ افوقاتو واطلع المكان مكتوم وريحه الوافل تغث المفروض اطلب ويسلموني ومايحتاج ادخل المحل اقسم بالله غثتني ريحته,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,القهوة كانت جميلة الوافل كان جميل والخدمة جميلة  🌹,قبل سنة,القهوه كانت جميله الوافل كان جميل والخدمه جميله,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,"عندهم ايسكريم جدا رااائع
بالإضافة إلى كريم بروليه وافل",قبل سنة,عندهم ايسكريم جدا راايع بالاضافه الي كريم بروليه وافل,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الله يبارك لهم الذ وافل بالرياض ،، حبيت نكهة الهيل,قبل سنة,الله يبارك لهم الذ وافل بالرياض ،، حبيت نكهه الهيل,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"المكان ضيق جدا جدا

الوافل رغم تنوع النكهات إلا أن طعمه عادي جدا وسعره مرتفع

وافل صغير تقريبا ب ٢٧

ماراح أكرر الزيارة ..",قبل سنة,المكان ضيق جدا جدا الوافل رغم تنوع النكهات الا ان طعمه عادي جدا وسعره مرتفع وافل صغير تقريبا ب ٢٧ ماراح اكرر الزياره,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,يعطيك شي مو فرش ويصير بارد,قبل سنة,يعطيك شي مو فرش ويصير بارد,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,المكان شوي ضيق بس الوافل كل النكهات لذيذه 😋,تاريخ التعديل: قبل سنة,المكان شوي ضيق بس الوافل كل النكهات لذيذه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الكريم بروليه خفييف ولذيذ بس التيراميسو ألذذذ ولا غلطططططة 👌🏻💯💯 ،، ياليت يثبتونه,قبل سنة,الكريم بروليه خفييف ولذيذ بس التيراميسو الذذ ولا غلططه ،، ياليت يثبتونه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,التجربه كانت مره حلوه والمكان كان نظيف والتعامل كان كويس وفيه موظف اتوقع اسمه علي كان تعامله محترم وخدوم جدا 🤍🤍,قبل سنة,التجربه كانت مره حلوه والمكان كان نظيف والتعامل كان كويس وفيه موظف اتوقع اسمه علي كان تعامله محترم وخدوم جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,افضل وافل ذقه والنكهات لذيذه وقهوتهم موزونه ولذيذه نكهة الشهر كانت تيراميسو لذيذه جدا جدا ياليت يخلونها طوال السنه 🥹 بس ياليت يكبرون المحل صغير مره والي جالسين بالجلسات يضيقون على الي يطلبون لان المكان مرره صغير ولا الاكل ولا غلطه اهنيهم والله يبارك لهم,قبل سنة,افضل وافل ذقه والنكهات لذيذه وقهوتهم موزونه ولذيذه نكهه الشهر كانت تيراميسو لذيذه جدا جدا ياليت يخلونها طوال السنه بس ياليت يكبرون المحل صغير مره والي جالسين بالجلسات يضيقون علي الي يطلبون لان المكان مرره صغير ولا الاكل ولا غلطه اهنيهم والله يبارك لهم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,المكان ضيق الوافل عاااادي مره ما عجبني والناس اذواق صراحه بس الخدمه 1000 كويسين مره وسريعين رغم الزحمه,قبل سنة,المكان ضيق الوافل عاادي مره ما عجبني والناس اذواق صراحه بس الخدمه 100 كويسين مره وسريعين رغم الزحمه,negative
Riyadh,Al Yasmin,24.8074386,46.661363,3,كان فيه زحمة وطابور طلبت كابتشينو ووافل كريم بروليه ودبل شوكلت لكن استغربت أن الوافل بارد تعودنا أن الوافل يكون حار مخبوز حديثا وهذا برأيي أثر على الطعم وبالنسبة للسعر فاتورة طلبي تعتبر مرتفعة مثلا الماء أبو نص يباع ب ٣ ريال,قبل سنة,كان فيه زحمه وطابور طلبت كابتشينو ووافل كريم بروليه ودبل شوكلت لكن استغربت ان الوافل بارد تعودنا ان الوافل يكون حار مخبوز حديثا وهذا برايي اثر علي الطعم وبالنسبه للسعر فاتوره طلبي تعتبر مرتفعه مثلا الماء ابو نص يباع ب ٣ ريال,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,بصراحة القهوه والحلى مره جميل وان شاء الله لي زيارة اخرى لكم اذا رجعت الرياض,قبل سنة,بصراحه القهوه والحلي مره جميل وان شاء الله لي زياره اخري لكم اذا رجعت الرياض,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الوافل مميز جدا و كذلك القهوه
المكان للطلبات السفري و غير مناسب للجلوس و الطلبات المحلي",قبل سنة,الوافل مميز جدا و كذلك القهوه المكان للطلبات السفري و غير مناسب للجلوس و الطلبات المحلي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,,قبل سنة,,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,الموظف الطويل محسسني اني دافع من فلوسه، تعامل سيء الرجاء إعاده تدريبه الشخص الغير منساب في المكان الغير منساب.,قبل سنة,الموظف الطويل محسسني اني دافع من فلوسه، تعامل سيء الرجاء اعاده تدريبه الشخص الغير منساب في المكان الغير منساب,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,الموظف مسوي خوي,قبل سنة,الموظف مسوي خوي,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,اسلوب الموظفين جدًا سيء وموظفين خكاريه,قبل سنة,اسلوب الموظفين جدا سيء وموظفين خكاريه,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,سيء جدا جدا جدا، اقعد في بيتي احسن.,قبل سنة,سيء جدا جدا جدا، اقعد في بيتي احسن,negative
Riyadh,Al Yasmin,24.8074386,46.661363,1,اسلوب سييءءء مع العميل ورفع الاسعار,قبل سنة,اسلوب سييءء مع العميل ورفع الاسعار,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"وافل التراميسو يفوووز على اي شي ثاني
عصير اللومي مميز 👌🏻",قبل سنة,وافل التراميسو يفووز علي اي شي ثاني عصير اللومي مميز,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذيذ,قبل سنة,لذيذ,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,الموضف حط لي حجم كبير غصب و لما سألته قال من الجهاز اجباري ، بعدين قعد يقول (مسوي فيها زعلان) و يقول (ترا كلها ريالين لا تسوي زعلان) و يقول (يعني اي واحد يجي نسأله وش تبي حجم القهوة؟؟!),قبل سنة,الموضف حط لي حجم كبير غصب و لما سالته قال من الجهاز اجباري ، بعدين قعد يقول مسوي فيها زعلان و يقول ترا كلها ريالين لا تسوي زعلان و يقول يعني اي واحد يجي نساله وش تبي حجم القهوه؟؟,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"اقسم بالله ان الموظف اللي اسمه عبدالعزيز يكفيني اني اجي للكوفي بغض النظر عن جودة الاكل
فما بالك لو الاكل عندهم خيالي والموظفين جدًا محترمين ياخوان موظفهم صنع يومي.",قبل سنة,اقسم بالله ان الموظف اللي اسمه عبدالعزيز يكفيني اني اجي للكوفي بغض النظر عن جوده الاكل فما بالك لو الاكل عندهم خيالي والموظفين جدا محترمين ياخوان موظفهم صنع يومي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,فلوتد مكان جميل ، يقدم الوافل نكهات مختلفه القهوة عنده جميل جداً يستاهل التجربة من افضل الاماكن حالياً 🧇,تاريخ التعديل: قبل سنة,فلوتد مكان جميل ، يقدم الوافل نكهات مختلفه القهوه عنده جميل جدا يستاهل التجربه من افضل الاماكن حاليا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"المكان صغير مره وكراسيه مو مريحة للأسف
خدمتهم روعه والكاشير سعودي أخلاقه عالية وخدوم ومحترم
طلبت مشروب لومي بارد وقهوة اليوم باردة
اللومي لذيذ وغريب وطعمه جديد مو متعودين عليه، يستاهل التجربة وأنصحكم فيه
قهوة اليوم مضبوطة، ما فيها حموضه ولا طعم محروق، طعمها موزون أعجبتني جداً
برجع أجرب الوافل، شفتهم وهم يسوونه شكله لذيذ وريحته تهبل ما شاء الله.",قبل سنة,المكان صغير مره وكراسيه مو مريحه للاسف خدمتهم روعه والكاشير سعودي اخلاقه عاليه وخدوم ومحترم طلبت مشروب لومي بارد وقهوه اليوم بارده اللومي لذيذ وغريب وطعمه جديد مو متعودين عليه، يستاهل التجربه وانصحكم فيه قهوه اليوم مضبوطه، ما فيها حموضه ولا طعم محروق، طعمها موزون اعجبتني جدا برجع اجرب الوافل، شفتهم وهم يسوونه شكله لذيذ وريحته تهبل ما شاء الله,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"بعد توصية ، جربت الوافل ومن جهتي كمتذوق اعرقد الطعم جداً جداً عادي واقل من المتوقع والمتصور .
انقل تجربتي البسيطة بكل حيادية فقط واتمنى لهم التوفيق.
تصميم المحل فخم وانيق جدا جدا .
القهوة جميله",قبل سنة,بعد توصيه ، جربت الوافل ومن جهتي كمتذوق اعرقد الطعم جدا جدا عادي واقل من المتوقع والمتصور انقل تجربتي البسيطه بكل حياديه فقط واتمني لهم التوفيق تصميم المحل فخم وانيق جدا جدا القهوه جميله,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,طلبت الكريم بروليه والتراميسو وكلهم يمييي وفلوتيد لاتيه اظن حليو والله يعافيه الكاشير ذوقني اللومي وغريب بس حلو والكركديه ماعجبني مره بس ليتهم يحطون غطاء للاكواب مدري الصدق هم حاطين وماشفت ولا مافيه والتوتل كان بالستينات,قبل سنة,طلبت الكريم بروليه والتراميسو وكلهم يميي وفلوتيد لاتيه اظن حليو والله يعافيه الكاشير ذوقني اللومي وغريب بس حلو والكركديه ماعجبني مره بس ليتهم يحطون غطاء للاكواب مدري الصدق هم حاطين وماشفت ولا مافيه والتوتل كان بالستينات,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الوافل تيراميسو مقرمش لذيذ مليء بالنكهات بس ثقيل شويتين.
قهوه اليوم لذيذه
المكان شوي صغير وملموم",قبل سنة,الوافل تيراميسو مقرمش لذيذ مليء بالنكهات بس ثقيل شويتين قهوه اليوم لذيذه المكان شوي صغير وملموم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"مكانهم صغير، جميل ورايق لكنه زحمه جدًا
الي يشتغلون حبوبين
جلساتهم حلوه

طلبت
قهوة اليوم 8﷼
وافل كريم بروليه 23﷼
وافل بنانا بودنغ 23﷼
وافل كلاسيك 15﷼
وافل دبل تشوكلت 17﷼
وافل تيراميسو 23﷼

قهوتهم حلوه
الوافل حجمه حلو
وافل الكريم بروليه لذيذ جدًا
وافل البنانا بودنغ حلو لكن احسه يناسب الصباح اكثر
وافل كلاسيك حلو
وافل دبل تشوكلت لذيذ
وافل التيراميسو جيِّد

*يوجد موسيقى",تاريخ التعديل: قبل سنة,مكانهم صغير، جميل ورايق لكنه زحمه جدا الي يشتغلون حبوبين جلساتهم حلوه طلبت قهوه اليوم 8 وافل كريم بروليه 23 وافل بنانا بودنغ 23 وافل كلاسيك 15 وافل دبل تشوكلت 17 وافل تيراميسو 23 قهوتهم حلوه الوافل حجمه حلو وافل الكريم بروليه لذيذ جدا وافل البنانا بودنغ حلو لكن احسه يناسب الصباح اكثر وافل كلاسيك حلو وافل دبل تشوكلت لذيذ وافل التيراميسو جيد يوجد موسيقي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,لذيذ جداً الوافل ومبدعين بالنكهات لكن الخدمه بطيئه جداً,قبل سنة,لذيذ جدا الوافل ومبدعين بالنكهات لكن الخدمه بطييه جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الغفيلي ما شاء الله عليك،جودة في جميع المنتجات والأسعار منافسة للسوق،لكن لو تشتغل على زيادة مساحة المكان بيكون جميل جداً,قبل سنة,الغفيلي ما شاء الله عليك،جوده في جميع المنتجات والاسعار منافسه للسوق،لكن لو تشتغل علي زياده مساحه المكان بيكون جميل جدا,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,لذيذذذذ,قبل سنة,لذيذذ,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,فلوتد ياالذ وافل بالرياض كل نهكه الذ من الثانيه والكركديه خراااافي مميز عن الباقي شككككراً لكم وتسلم يدينكم واشكر الاخ عبدالعزيز العتيبي ع تعامله واخلاقه 🙏🏻🤍🤍🤍🤍🤍🤍🤍,قبل سنة,فلوتد ياالذ وافل بالرياض كل نهكه الذ من الثانيه والكركديه خراافي مميز عن الباقي شككرا لكم وتسلم يدينكم واشكر الاخ عبدالعزيز العتيبي ع تعامله واخلاقه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,طلبت الوافل بالتشوكلت والايسكريم، كانت دسمه بس لذيذة,قبل سنة,طلبت الوافل بالتشوكلت والايسكريم، كانت دسمه بس لذيذه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,Affogato .. Classic waffle & Triple chocolate waffle and Ice cream waffle 🤍,قبل سنة,affogato classic waffle triple chocolate waffle and ice cream waffle 🤍,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تاريخي والله الوافل يسولف
شكراً ياخي",قبل سنة,تاريخي والله الوافل يسولف شكرا ياخي,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"المكان صغير ورائحه الوافل في المكان 😋
جربت الكركديه مميز ولذيذ فيه نكهه الحبق👌🏼🤍
الوافل لو كان يقدم حار وعلى الطلب بيكون افضل جربت نكهه الشهر بالتراميسو",قبل سنة,المكان صغير ورايحه الوافل في المكان جربت الكركديه مميز ولذيذ فيه نكهه الحبق الوافل لو كان يقدم حار وعلي الطلب بيكون افضل جربت نكهه الشهر بالتراميسو,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,وافل لذيذ جدا لكن سعره مرتفع 23 لكن المكان صغير وضيق .,قبل سنة,وافل لذيذ جدا لكن سعره مرتفع 23 لكن المكان صغير وضيق,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,طلبت وافل سولتد وافل كليجا طعمها حلو وقهوة اليوم حاره حلو طعمها موزون,قبل سنة,طلبت وافل سولتد وافل كليجا طعمها حلو وقهوه اليوم حاره حلو طعمها موزون,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,١٠٠٪؜ فوق التقييم.. اتمنى يستمر بهذا المستوى وزيادة🙏🏻,قبل سنة,١٠٠٪؜ فوق التقييم اتمني يستمر بهذا المستوي وزياده,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,"وافل لذيذ بنكهات لذيذه وكميه جيده
وقهوة اليوم أثيوبيه موزونه كلاسيك 😋😋😋",قبل سنة,وافل لذيذ بنكهات لذيذه وكميه جيده وقهوه اليوم اثيوبيه موزونه كلاسيك,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,,تاريخ التعديل: قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الدبل تشوكلت وافل لذيذ بشكل لايوصف,قبل سنة,الدبل تشوكلت وافل لذيذ بشكل لايوصف,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,جميل بس فل زحمه 🥵,قبل سنة,جميل بس فل زحمه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"وافل التراميسو لذيييذ
ياليت تثبتونه ف المنيو",قبل سنة,وافل التراميسو لذييذ ياليت تثبتونه ف المنيو,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,جربت نكهة الشهر التيراميسو ممتازة صراحة وافضل من النكهات الي قبل بكثير وتستاهل تجربة لكن الخدمة بطيئة جدا رغم ان المكان اقل زحمة من اوقات الويكند ولا كان فيه زحمة ولا لاين طلبت اول ما دخلت لكن تنتظر للطلب وقت طويل ومافي جلسات لان المكان صغير,قبل سنة,جربت نكهه الشهر التيراميسو ممتازه صراحه وافضل من النكهات الي قبل بكثير وتستاهل تجربه لكن الخدمه بطييه جدا رغم ان المكان اقل زحمه من اوقات الويكند ولا كان فيه زحمه ولا لاين طلبت اول ما دخلت لكن تنتظر للطلب وقت طويل ومافي جلسات لان المكان صغير,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الذ وافل حبيت نكهه الكليجا والكلاسيك
قهوتهم جداً رائعه 👍🏻",قبل سنة,الذ وافل حبيت نكهه الكليجا والكلاسيك قهوتهم جدا رايعه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,Best waffle in Riyadh,قبل سنة,best waffle in riyadh,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,المكان مره صغير مو حق جلسه .. جربت وافل الدبل شوكلت لذذذيذ يفوز وكذلك الكركديه المديني مررره حلو وموزون,قبل سنة,المكان مره صغير مو حق جلسه جربت وافل الدبل شوكلت لذذيذ يفوز وكذلك الكركديه المديني مرره حلو وموزون,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,قهوتهم لذيذه والوافل حلو ومقرمش.,قبل سنة,قهوتهم لذيذه والوافل حلو ومقرمش,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,الوافل لذيذ لكن جيت اقيم عشان الكاشير العسللللل طيب قلب الله يوفقه يارب ♥️♥️♥️,قبل سنة,الوافل لذيذ لكن جيت اقيم عشان الكاشير العسلل طيب قلب الله يوفقه يارب,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"تعليقي اولا على فايبز المكان كيف فيه حياه وروح واحترام بشكل للزبون واذا كان عندهم ويتنق يقدمون ضيافه تصبيره ع مايستلمون الطلب 👍🏻🌟 الحلو والمميز كل شهر عندهم نكهه .. طلبي كان وافل كريم بروليه بحشوة المربى والكريمه 🤤😋لذيييذه جدا وكان نفسي اجرب بناما بودنق لكن وقفوه 😢
بشكل عام خدمه ممتازه واهتمام لطيف ع راحة الزبون واكل نظيف 👍🏻",قبل سنة,تعليقي اولا علي فايبز المكان كيف فيه حياه وروح واحترام بشكل للزبون واذا كان عندهم ويتنق يقدمون ضيافه تصبيره ع مايستلمون الطلب الحلو والمميز كل شهر عندهم نكهه طلبي كان وافل كريم بروليه بحشوه المربي والكريمه لذييذه جدا وكان نفسي اجرب بناما بودنق لكن وقفوه بشكل عام خدمه ممتازه واهتمام لطيف ع راحه الزبون واكل نظيف,positive
Riyadh,Al Yasmin,24.8074386,46.661363,3,"المكان جدا صغير وزحمه مررره مع اني رايحه المغرب مشاءلله 🥲
الموظفين سريعين مرره وخدمتهم ممتازه
الوافل كريم بروليه 10/10 انصحكم فيه
وافل تراميسو 10/5",قبل سنة,المكان جدا صغير وزحمه مرره مع اني رايحه المغرب مشاءلله الموظفين سريعين مرره وخدمتهم ممتازه الوافل كريم بروليه 10 10 انصحكم فيه وافل تراميسو 10 5,neutral
Riyadh,Al Yasmin,24.8074386,46.661363,5,جميل ولذيذ الوافل خاصه الكريم بورليه,قبل سنة,جميل ولذيذ الوافل خاصه الكريم بورليه,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"الزيارة الثانية
وافل تيراميسو
وآفل بروليه
وآفل شوكلت
والقهوة و ايسكريم فانيليا مدغشقر
كل شيء 💯",قبل سنة,الزياره الثانيه وافل تيراميسو وافل بروليه وافل شوكلت والقهوه و ايسكريم فانيليا مدغشقر كل شيء,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,1,صراحه القهوه والماتشا لا يعلى عليها لكن الحلا ؟؟؟؟ فقط شكليا يشهي بس الطعم ابدا ابدا مو لذيذ وفيه طعم غريب ما يستصاغ ابدا تحمست له صراحه لكن راجعو الحشوات وعدلولها افضل اخذت منهم التراميسو والكريم بورليه ولا راح اكرر التجربه ابدا,قبل سنة,صراحه القهوه والماتشا لا يعلي عليها لكن الحلا ؟؟ فقط شكليا يشهي بس الطعم ابدا ابدا مو لذيذ وفيه طعم غريب ما يستصاغ ابدا تحمست له صراحه لكن راجعو الحشوات وعدلولها افضل اخذت منهم التراميسو والكريم بورليه ولا راح اكرر التجربه ابدا,negative
Riyadh,Al Yasmin,24.8074386,46.661363,4,الايسكريم لذيذ,قبل سنة,الايسكريم لذيذ,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,من الذ الوافل الي ذقتها جربت الي بالتراميسو والشوكلاته كانت التراميسو جداً رائعه 👌🏻 عقبال مانشوف له فروع .. مشكلته بس انه المكان صغير 😅,قبل سنة,من الذ الوافل الي ذقتها جربت الي بالتراميسو والشوكلاته كانت التراميسو جدا رايعه عقبال مانشوف له فروع مشكلته بس انه المكان صغير,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"وافل كريم بروليه + قهوة اليوم بارده ,, شي من الاخررررر",قبل سنة,وافل كريم بروليه قهوه اليوم بارده شي من الاخرر,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"Waffles with different flavors, each month they have a special one .
I was so lucky to get the yuzu and lemon flavor.
Lately tried the tiramisu flavor was so good, and don’t forget the special creme brûlée flavor which is available all the time.",قبل سنة,waffles with different flavors each month they have a special one i was so lucky to get the yuzu and lemon flavor lately tried the tiramisu flavor was so good and don’t forget the special creme brûlée flavor which is available all the time,positive
Riyadh,Al Yasmin,24.8074386,46.661363,4,كوفي ملموم جلساته محدودة وزحمة ، متخصصين بالوافل ونكهات متعددة ، كان أفضل شئ بالنسبة لي نكهة التراميسو.,قبل سنة,كوفي ملموم جلساته محدوده وزحمه ، متخصصين بالوافل ونكهات متعدده ، كان افضل شي بالنسبه لي نكهه التراميسو,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,2,"المكان جدا ضيق عكس التصوير..
الاكل منظره جدا جميل لكن الطعم جدا عادي مقارنه بشكله
الخدمه جيده
الكراسي غير مريحة
المكان نظيف
الاسعار مبالغ فيها جداً مقارنة بحجم الاكل🤣",قبل سنة,المكان جدا ضيق عكس التصوير الاكل منظره جدا جميل لكن الطعم جدا عادي مقارنه بشكله الخدمه جيده الكراسي غير مريحه المكان نظيف الاسعار مبالغ فيها جدا مقارنه بحجم الاكل,negative
Riyadh,Al Yasmin,24.8074386,46.661363,5,,تاريخ التعديل: قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,😍👍🏼,قبل سنة,😍👍🏼,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,خورااافي الوافل ومشروب الليمون الاسود ابدااااااع ماحصل,قبل سنة,خوراافي الوافل ومشروب الليمون الاسود ابدااع ماحصل,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,,قبل سنة,,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"اكتشفت اليوم اني ماقيمتهم 🧸

الدبل شوكلا الذ شي عندي ،
ليمون و بروليه جربتهم يجون بعد الشوكلا..
الجو العام لطييييف جداً
عندهم مشرىب لومي موب جوي
بس قهوة و وافل شي لذيذذ

يكفي انه غفيييييلي < معليش يا جماعة عندي تعصب لعيالنا 😂
الله يحفظهم و يزيدهم من واسع فضله
وكل عيال وطنا الله يخليهم ..",قبل سنة,اكتشفت اليوم اني ماقيمتهم الدبل شوكلا الذ شي عندي ، ليمون و بروليه جربتهم يجون بعد الشوكلا الجو العام لطييف جدا عندهم مشريب لومي موب جوي بس قهوه و وافل شي لذيذذ يكفي انه غفييلي معليش يا جماعه عندي تعصب لعيالنا الله يحفظهم و يزيدهم من واسع فضله وكل عيال وطنا الله يخليهم,positive
Riyadh,Al Yasmin,24.8074386,46.661363,5,"السلام عليكم ورحمة الله وبركاته

يعتبر من افضل الاماكن اللي تقدم وافل في الفترة هذي ..

فلوتد للشيف عبدالله الغفيلي 👌🏼💯

المكان صغير و مرتب والجلسات محدودة وداخلية فقط.

ماشاء الله المكان دايم زحمه 🥹.

الوافل لذيذ والاسعار مناسبة مقابل الجودة
قهوة اليوم حلوه، وسعرها ٨ ريال.💯

الموظفين سريعين في العمل وينجزون بشكل سريع.👍🏼👍🏼

الله ييارك لنا ولهم 👌🏼",قبل سنة,السلام عليكم ورحمه الله وبركاته يعتبر من افضل الاماكن اللي تقدم وافل في الفتره هذي فلوتد للشيف عبدالله الغفيلي المكان صغير و مرتب والجلسات محدوده وداخليه فقط ماشاء الله المكان دايم زحمه الوافل لذيذ والاسعار مناسبه مقابل الجوده قهوه اليوم حلوه، وسعرها ٨ ريال الموظفين سريعين في العمل وينجزون بشكل سريع الله ييارك لنا ولهم,positive
